Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,Response Tags
4.0 out of 5 stars,GANESH M,https://www.amazon.in/gp/customer-reviews/R4SFWM14QC898/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Excellent,Excellent,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 17 November 2022," customer service

Positive: Customer service"
4.0 out of 5 stars,Akash budgewar,https://www.amazon.in/gp/customer-reviews/R320CJCQBHHN3P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Its good but Noise cancellation is not good.,To improve noise cancellation,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 14 November 2022,", the headphones have a great sound quality

Positive: sound quality
Negative: noise cancellation"
5.0 out of 5 stars,Sk.Z.Ali,https://www.amazon.in/gp/customer-reviews/RIMQ4EKZ7YSDL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Value for money,I really appreciate the vendor and Amazon team. I got a defective boat air dopes with some voice calling issue and I requested for replacement. The vendor replaced it and the Amazon team delivered as per their mentioned time. Now the air dopes are working well. Thank you,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 20 January 2023,"

Positive: Appreciate, Replacement, Delivered, Working
Negative: Defective, Voice Calling Issue"
4.0 out of 5 stars,Shanu Joshi,https://www.amazon.in/gp/customer-reviews/RDQP8ND25NYNP/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Decent,Sound quality is not at par but for the price range its a decent product.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 19 November 2022,"

Positive: Price
Negative: Sound Quality"
5.0 out of 5 stars,sekar,https://www.amazon.in/gp/customer-reviews/R1Q0UTSVVHHW82/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Very good product with super bass and music quality,Seems like airdopes 141 is far better as compare to other airdopes i would strongly recommend it to all,"https://m.media-amazon.com/images/I/61DfZ3keDML.88.jpg  
https://m.media-amazon.com/images/I/71D-STsqN4L.88.jpg  
https://m.media-amazon.com/images/I/71aSZuqnntL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 30 January 2023,"

Positive:
Better, Recommend
Negative: None"
3.0 out of 5 stars,Ali Pathan,https://www.amazon.in/gp/customer-reviews/RRBEY53NRKXUF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Achha hai best hai bahar ki Aavaz nahi Aati,Charging Achha Chalata Hai Do Tin Din Chal Jata hai,"https://m.media-amazon.com/images/I/61DaIPZBuhL.88.jpg  
https://m.media-amazon.com/images/I/61GJLtSd5HL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/15638bd9-70bb-4d5c-b6c8-1369b07e5c0a._CR0,0,374,374_SX48_.jpg",Reviewed in India ???? on 15 December 2022,"

Positive: Charging, Achha, Chalata

Negative: Do, Tin, Din"
5.0 out of 5 stars,Sonam,https://www.amazon.in/gp/customer-reviews/R3GMHXAW0CYXLK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Cyan,Nice product... Colour is awsm...sound quality is excellent....price is ok,"https://m.media-amazon.com/images/I/718L5jAUBxL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 4 February 2023,"

Positive:
Nice, Awsm, Excellent

Negative:
Ok"
4.0 out of 5 stars,bhanuprasad,https://www.amazon.in/gp/customer-reviews/R11T1LWXEFS1XZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Product is good.but some times suddenly any of one pode goes to sleep mode.,Product is good.but some times suddenly any of one pode goes to sleep mode.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 2 November 2022,"

Positive: Good

Negative: Sleep mode"
3.0 out of 5 stars,Shaik Salman,https://www.amazon.in/gp/customer-reviews/RX0M2QT2481DZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Sound quality Good but bass not good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 13 December 2022,"

Positive: Sound quality
Negative: Bass"
4.0 out of 5 stars,Gavrav Mellaram,https://www.amazon.in/gp/customer-reviews/R3NCRFM3MCNPE1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Delay in gaming so gaming purpose I can't suggest that,Good in this price range good design and comfortable to wear sound and base is good but this not useful for gameing bohot jadya delay ata khelte samay normal gane sunna he to batter in this price rang,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 19 October 2022,"

Positive: Good, Design, Comfortable, Sound, Base, Normal

Negative: Not useful, Delay, Bohot jadya"
3.0 out of 5 stars,tapan ku singh,https://www.amazon.in/gp/customer-reviews/RJTM5LQLX7MJL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, I losses my money,"I buy this product but one is not good.only one is working another is not working.bettary backup very low quality
i loose my money.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 3 December 2022,"

Positive: None

Negative: Quality, Working, Backup, Money"
3.0 out of 5 stars,alekh,https://www.amazon.in/gp/customer-reviews/R2MV3U6849W2EE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Average performance,It is firborice conscious buyers. Call quality is decent. Range avg. Sound wuality very basic.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 14 December 2022,"

Positive: Call quality

Negative: Firborice, Range, Sound quality"
4.0 out of 5 stars,Meraj Alam,https://www.amazon.in/gp/customer-reviews/R2R4MAU8GFAILJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Best product,Best Air bud in Affordable price.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 8 November 2022,"

Positive: Best, Affordable
Negative: None"
4.0 out of 5 stars,Sada,https://www.amazon.in/gp/customer-reviews/R2I0XD97K1RNU9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice design,Not a expecting sound,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 15 November 2022," quality

Negative: Sound Quality"
4.0 out of 5 stars,Divya Gautam,https://www.amazon.in/gp/customer-reviews/RU91GGT1TY5G2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Ok,Right side airdrop______ lilte bit problem,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 9 November 2022,"

Positive: Airdrop 
Negative: Problem"
5.0 out of 5 stars,himanshu s.,https://www.amazon.in/gp/customer-reviews/R2V5E00CA87J74/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Go For It,Loved the sound and bass quality.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 8 February 2023,"

Positive: Sound, Bass"
5.0 out of 5 stars,Rutuja Hadkar,https://www.amazon.in/gp/customer-reviews/R3QZAITH3OPGB4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, ??,Like this product,"https://m.media-amazon.com/images/I/51cNlDwsvOL.88.jpg  
https://m.media-amazon.com/images/I/51cNlDwsvOL.88.jpg  
https://m.media-amazon.com/images/I/61ptUypBNxL.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/8d1fb71e-a898-4a1c-b530-55c38dd0eca7._CR0,0,720,720_SX48_.jpg",Reviewed in India ???? on 9 February 2023,", it's really good

Positive: Good"
4.0 out of 5 stars,Paras Tomar,https://www.amazon.in/gp/customer-reviews/R10SNJPO0BPP7O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Its overall good deal,All i dislike is the touch rest is perfect,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 5 November 2022,"

Negative: Touch"
3.0 out of 5 stars,Tharun,https://www.amazon.in/gp/customer-reviews/R311GLYUV39BXV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Noise cancellation is not good,I purchased this product on 6th October 22 and observed that noise cancellation is not good for calls and still can hear outside noise. For music it's good.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 29 November 2022,"

Positive: Music
Negative: Noise Cancellation, Outside Noise"
3.0 out of 5 stars,Vishal dutta,https://www.amazon.in/gp/customer-reviews/R1QX2RC8VUTXHD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Defected product.,I got Defected used old product.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 December 2022,"

Negative: Defected, Old"
3.0 out of 5 stars,Pratik Gaikwad,https://www.amazon.in/gp/customer-reviews/R3F441JXWXHTC4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good sound quality but bad hardware quality,Good sound quality but bad hardware quality,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 15 December 2022,"

Positive: Sound Quality
Negative: Hardware Quality"
3.0 out of 5 stars,Tarun krishna,https://www.amazon.in/gp/customer-reviews/R1M2Z4WVO1VNH5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not bad but no noise cancellation,Needed thing is that the dipes are the best but only trouble shoot was that it doesn't have the noise cancellation available in it,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 2 December 2022,"

Positive: Best
Negative: Noise cancellation"
4.0 out of 5 stars,Rakshit V.,https://www.amazon.in/gp/customer-reviews/R2GP8MG92WLMGR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Not that good but ok,The sound quality and bass is not upto the price mark but still OK,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 2 November 2022,"

Positive: Sound quality
Negative: Bass, Price"
4.0 out of 5 stars,Suryakant Kalkumbe,https://www.amazon.in/gp/customer-reviews/R2DSYMD7RDB5MS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY," Worth price rate, sounds are awsome",According to price rate product is awesome. Easy to connect. Battery backup also good. Nice and handi product. Airpods colours looks pretty in sky blue colour. Worth it,"https://m.media-amazon.com/images/I/610Y1ROyKzL.88.jpg  
https://m.media-amazon.com/images/I/61Rrghg0-7L.88.jpg  
","https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 24 October 2022,"

Positive:
Awesome, Easy, Good, Nice, Pretty, Worth

Negative: None"
5.0 out of 5 stars,Abhishek,https://www.amazon.in/gp/customer-reviews/R1TYBYAC43BFJI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat air drops 141,First time using a boat product and I totally love it. It's worth the money.,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/7ead1d21-0610-4a13-ad56-6c02c949dbb8._CR0,0,375,375_SX48_.jpg",Reviewed in India ???? on 31 January 2023,"

Positive: Love, Worth"
5.0 out of 5 stars,Pratyush Majumder,https://www.amazon.in/gp/customer-reviews/RWTLSU3ZH9XBF/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Loved it!,"The sound that it offers for the price is just so good! You can absolutely go for it without worrying.
The audio can be enhanced even better with a little effort, just use some 10 band equalizer from Play Store or App Store and use the levels throughout 31kHz and 16kHz as follows:
+7.0, +3.4, +1.6, 0.0, 0.0, 0.0, 0.0, +1.6, +3.4, +7.0
This is my personal preference, you are free to make changes according to your taste, cheers!",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/52aefbce-dad8-4a88-8f42-898219df0f1a._CR0,0,500,500_SX48_.jpg",Reviewed in India ???? on 2 January 2023,"

Positive: sound, good, go, effort, equalizer, levels, personal preference, free, cheers.
Negative: none."
4.0 out of 5 stars,Swapnil Gupta,https://www.amazon.in/gp/customer-reviews/RVIAWUXG2UDB2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, It's is good for calling with less backgrounds noise.,"I have been using this earphone for a couple of months, bass quality and sound quality, connecting speed is very good but the connecting range is not that good. Quickly charge and no need to recharge too early. Honestly, it's worth buying .",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 17 October 2022,"

Positive:
Bass quality, Sound quality, Connecting speed, Quickly charge, Worth buying

Negative:
Connecting range"
4.0 out of 5 stars,Amazon Customer,https://www.amazon.in/gp/customer-reviews/R3Q6MWP12X0CX7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good quality,Good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 16 November 2022," service, but the food was cold

Positive: Service 
Negative: Food"
4.0 out of 5 stars,Dilip Ramesh Salve,https://www.amazon.in/gp/customer-reviews/R34NYECBA8F4FJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good,Good,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 16 November 2022," service, but the food was cold

Positive: Service 
Negative: Food"
3.0 out of 5 stars,Hem,https://www.amazon.in/gp/customer-reviews/R3FFS4T3IZV5ET/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good for music but not for calls,"The earphones are so slippery, it is very very difficult to take them out of the charging case without dropping one of them. Call sound quality is very bad. If you intend to use them for listening to music or audio podcast etc then go for it. It's offereing decent value for the price. But if you want really good call quality and connectivity then check other options.","https://m.media-amazon.com/images/I/61Uf4gtLAWL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 3 November 2022,"

Positive: Value

Negative: Slippery, Call Quality"
5.0 out of 5 stars,Aditya,https://www.amazon.in/gp/customer-reviews/R2K4H1X5G9TKKL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good enough,"Looks, sound, bass good enough","https://m.media-amazon.com/images/I/61TMx-eZt1L.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 7 February 2023,"

Positive: Looks, Sound, Bass
Negative: None"
5.0 out of 5 stars,Garima Nagar,https://www.amazon.in/gp/customer-reviews/R24YETA5A203AV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Good Sound Quality,Good Quality at this price point,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 6 February 2023,"

Positive: Quality
Negative: None"
5.0 out of 5 stars,MD mujahidul islam,https://www.amazon.in/gp/customer-reviews/RK2N140MK6067/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Charge,Charging backup not good,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/5200654a-f578-425c-89ac-48a52d383170._CR0,0,373,373_SX48_.jpg",Reviewed in India ???? on 8 February 2023,"

Positive: Charging 
Negative: Backup"
5.0 out of 5 stars,Jatinder singh,https://www.amazon.in/gp/customer-reviews/R10QRMP1J04UUE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, I appreciate to Amazon ??,"I bought this airdope 141 for timepass.. but when I used them my heart was so happy,,can't say,,best ever ??????..
I will buy 2 more airdopes-141 from Amazon for my family",,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/e222a303-c348-44c8-b8da-9e51df2c7180._CR0,54.0,225,225_SX48_.jpg",Reviewed in India ???? on 23 January 2023,"

Positive: Happy, Best
Negative: None"
5.0 out of 5 stars,ABDUL MALIK,https://www.amazon.in/gp/customer-reviews/R3STAMBMVZI3NC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Achha hai,Mast hai,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 10 February 2023," yeh

Positive: Mast 
Negative: None"
5.0 out of 5 stars,Abi Alias,https://www.amazon.in/gp/customer-reviews/R1MG1ALORY6PHZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Amazing,Perfect okay,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/535b3036-121f-4449-a30e-901d8d24d278._CR0,0,375,375_SX48_.jpg",Reviewed in India ???? on 11 February 2023,"

Positive: Perfect 
Negative: None"
3.0 out of 5 stars,Rehan Ahmed,https://www.amazon.in/gp/customer-reviews/RWYPV6TRLH930/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Nice but not too good,Play Video,,"https://images-eu.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png",Reviewed in India ???? on 26 December 2022,"

Positive: Play"
5.0 out of 5 stars,Sheikh Majid,https://www.amazon.in/gp/customer-reviews/R2GY032SNO9H3H/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY, Boat 141 Air Dopes,"Good Heavy Quality with excellent Quality of Voice exchange
Good Looking with great quality of material I really like this product!","https://m.media-amazon.com/images/I/615CZMMI88L.88.jpg  
https://m.media-amazon.com/images/I/61ODPuAidML.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 31 January 2023,"

Positive: Good, Heavy, Excellent, Great, Like"
3.0 out of 5 stars,vamshi,https://www.amazon.in/gp/customer-reviews/RUP1IVGZ8MWFV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09N3ZNHTY," Item's charger cable was damaged, and not getting charging properly",,"https://m.media-amazon.com/images/I/61EVBf8rrmL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,Reviewed in India ???? on 19 December 2022,"

Positive: None
Negative: None"
